A00;-;Cólera;
Y516;-;Efeitos adversos de antagonistas alfa-adrenorreceptores, não classificados em outra parte;
Y517;-;Efeitos adversos de antagonistas beta-adrenorreceptores, não classificados em outra parte;
Y518;-;Efeitos adversos de bloqueadores nervosos de ação central e adrenérgicos, não classificados em outra parte;
Y519;-;Efeitos adversos de outras drogas que atuam primariamente sobre o sistema nervoso autônomo e as não especificadas;
Y52;-;Efeitos adversos de substâncias que atuam primariamente sobre o aparelho cardiovascular;
Y520;-;Efeitos adversos de glicosídeos estimulantes do coração e substâncias de ação semelhante;
Y521;-;Efeitos adversos de antagonistas do cálcio [inibidores do cálcio];
Y522;-;Efeitos adversos de outras drogas antidisrrítmicas, não classificadas em outra parte;
Y523;-;Efeitos adversos de vasodilatadores coronarianos, não classificados em outra parte;
Y524;-;Efeitos adversos de inibidores da enzima de conversão da angiotensina;
Y525;-;Efeitos adversos de outras drogas anti-hipertensivas, não classificadas em outra parte;
Y526;-;Efeitos adversos de drogas anti-hiperlipidêmicas e antiarterioscleróticas;
Y527;-;Efeitos adversos de vasodilatadores periféricos;
Y528;-;Efeitos adversos de drogas antivaricosas, incluindo os agentes esclerosantes;
Y529;-;Efeitos adversos de outras drogas que atuam primariamente sobre o aparelho cardiovascular e as não especificadas;
Y53;-;Efeitos adversos de substâncias que atuam primariamente sobre o aparelho gastrointestinal;
Y530;-;Efeitos adversos de antagonistas dos receptores H2 da histamina;
Y531;-;Efeitos adversos de outros medicamentos antiácidos e anti-secreção gástrica;
Y532;-;Efeitos adversos de laxativos estimulantes;
Y533;-;Efeitos adversos de laxativos salinos e osmóticos;
Y534;-;Efeitos adversos de outros laxativos;
Y535;-;Efeitos adversos de medicamentos que facilitam a digestão;
Y536;-;Efeitos adversos de antidiarréicos;
Y537;-;Efeitos adversos de eméticos;
Y538;-;Efeitos adversos de outras substâncias que atuam primariamente sobre o aparelho gastrointestinal;
Y539;-;Efeitos adversos de substâncias que atuam primariamente sobre o aparelho gastrointestinal, não especificadas;
Y54;-;Efeitos adversos de substâncias que atuam primariamente sobre o metabolismo da água, dos sais minerais e do ácido úrico;
Y540;-;Efeitos adversos de mineralocorticóides;
Y541;-;Efeitos adversos de antagonistas dos mineralocorticóides [antagonistas da aldosterona];
Y542;-;Efeitos adversos de inibidores da anidrase carbônica;
Y543;-;Efeitos adversos de derivados da benzotiadiazína;
Y544;-;Efeitos adversos de diuréticos de alça;
Y545;-;Efeitos adversos de outros diuréticos;
Y546;-;Efeitos adversos de agentes que atuam sobre o equilíbrio eletrolítico, calórico e hídrico;
Y547;-;Efeitos adversos de medicamentos que atuam sobre o metabolismo de cálcio;
Y548;-;Efeitos adversos de drogas que atuam sobre o metabolismo de ácido úrico;
Y549;-;Efeitos adversos de sais minerais não classificados em outra parte;
Y55;-;Efeitos adversos de substâncias que atuam primariamente sobre os músculos lisos e esqueléticos e sobre o aparelho respiratório;
Y550;-;Efeitos adversos de ocitócicos;
Y551;-;Efeitos adversos de relaxantes da musculatura esquelética [bloqueadores neuromusculares] [curarizantes];
Y552;-;Efeitos adversos de outras substâncias que atuam primariamente sobre os músculos e as não especificadas;
Y553;-;Efeitos adversos de antitússicos;
Y554;-;Efeitos adversos de expectorantes;
Y555;-;Efeitos adversos de drogas anti-resfriado comum;
Y556;-;Efeitos adversos de antiasmáticos, não classificados em outra parte;
Y559;-;Efeitos adversos de outras drogas que atuam sobre o aparelho respiratório e as não especificadas;
Y56;-;Efeitos adversos de substâncias de uso tópico que atuam primariamente sobre a pele e as membranas mucosas e drogas de uso oftalmológico, otorrinolaringológico e dentário;
Y560;-;Efeitos adversos de drogas antifúngicas, antiinfecciosas e antiinflamatórias de uso local, não classificadas em outra parte;
Y561;-;Efeitos adversos de antipruriginosos;
Y562;-;Efeitos adversos de adstringentes e detergentes locais;
Y563;-;Efeitos adversos de emolientes, suavizantes e protetores da pele;
Y564;-;Efeitos adversos de ceratolíticos, ceratoplásticos e outros medicamentos e preparações capilares;
Y565;-;Efeitos adversos de medicamentos e preparações de uso oftalmológico;
Y566;-;Efeitos adversos de medicamentos e preparações usados em otorrinolaringologia;
Y567;-;Efeitos adversos de drogas de uso dentário aplicadas topicamente;
Y568;-;Efeitos adversos de outras substâncias de uso tópico;
Y569;-;Efeitos adversos de substância não especificada de uso tópico;
Y57;-;Efeitos adversos de outras drogas e medicamentos e as não especificadas;
Y570;-;Efeitos adversos de depressores do apetite [anoréxicos];
Y571;-;Efeitos adversos de lipotrópicos;
Y572;-;Efeitos adversos de antídotos e agentes quelantes, não classificados em outra parte;
Y573;-;Efeitos adversos de substâncias para restringir a ingestão de álcool;
Y574;-;Efeitos adversos de excipientes farmacêuticos;
Y575;-;Efeitos adversos de substâncias utilizadas como contraste em radiologia;
Y576;-;Efeitos adversos de outras substâncias para fins diagnósticos;
Y577;-;Efeitos adversos de vitaminas, não classificadas em outra parte;
Y578;-;Efeitos adversos de outras drogas e medicamentos;
Y579;-;Efeitos adversos de droga e medicamento não especificado;
Y58;-;Efeitos adversos de vacinas bacterianas;
Y580;-;Efeitos adversos da vacina BCG;
Y581;-;Efeitos adversos de vacinas antitifoídica e antiparafoídica;
Y582;-;Efeitos adversos da vacina anticolérica;
Y583;-;Efeitos adversos da vacina antipeste;
Y584;-;Efeitos adversos da vacina antitetânica;
Y585;-;Efeitos adversos da vacina antidiftérica;
Y586;-;Efeitos adversos da vacina antipertussis, incluindo as combinações em que um dos componentes é a antipertussis;
Y588;-;Efeitos adversos de vacinas bacterianas mistas, exceto as combinações em que um dos componentes é a antipertussis;
Y589;-;Efeitos adversos de outras vacinas bacterianas e as não especificadas;
Y59;-;Efeitos adversos de outras vacinas e substâncias biológicas e as não especificadas;
Y590;-;Efeitos adversos de vacinas antivirais;
Y591;-;Efeitos adversos de vacinas anti-rickettsias;
Y592;-;Efeitos adversos de vacinas antiprotozoários;
Y593;-;Efeitos adversos da imunoglobulina;
Y598;-;Efeitos adversos de outras vacinas e substâncias biológicas especificadas;
Y599;-;Efeitos adversos de vacina ou substância biológica, não especificada;
Y60;-;Corte, punção, perfuração ou hemorragia acidentais durante a prestação de cuidados médicos ou cirúrgicos;
Y600;-;Corte, punção, perfuração ou hemorragia acidentais durante intervenção cirúrgica;
Y601;-;Corte, punção, perfuração ou hemorragia acidentais durante infusão ou transfusão;
Y602;-;Corte, punção, perfuração ou hemorragia acidentais durante hemodiálise ou outras perfusões;
Y603;-;Corte, punção, perfuração ou hemorragia acidentais durante injeção ou vacinação (imunização);
Y604;-;Corte, punção, perfuração ou hemorragia acidentais durante exame endoscópico;
Y605;-;Corte, punção, perfuração ou hemorragia acidentais durante cateterismo cardíaco;
Y606;-;Corte, punção, perfuração ou hemorragia acidentais durante aspiração, punção ou outro tipo de cateterização;
Y607;-;Corte, punção, perfuração ou hemorragia acidentais durante a administração de enema;
Y608;-;Corte, punção, perfuração ou hemorragia acidentais durante a prestação de outros cuidados cirúrgicos e médicos;
Y609;-;Corte, punção, perfuração ou hemorragia acidentais durante a prestação de cuidado cirúrgico e médico, não especificados;
Y61;-;Objeto estranho deixado acidentalmente no corpo durante a prestação de cuidados cirúrgicos e médicos;
Y610;-;Objeto estranho deixado acidentalmente no corpo durante intervenção cirúrgica;
Y611;-;Objeto estranho deixado acidentalmente no corpo durante infusão ou transfusão;
Y612;-;Objeto estranho deixado acidentalmente no corpo durante hemodiálise ou outras perfusões;
Y613;-;Objeto estranho deixado acidentalmente no corpo durante injeção ou vacinação (imunização);
Y614;-;Objeto estranho deixado acidentalmente no corpo durante exame endoscópico;
Y615;-;Objeto estranho deixado acidentalmente no corpo durante cateterismo cardíaco;
Y616;-;Objeto estranho deixado acidentalmente no corpo durante aspiração, punção ou outro tipo de cateterização;
Y617;-;Objeto estranho deixado acidentalmente no corpo durante a extração de um cateter ou de compressas;
Y618;-;Objeto estranho deixado acidentalmente no corpo durante a prestação de outro cuidado cirúrgico e médico;
Y619;-;Objeto estranho deixado acidentalmente no corpo durante a prestação de cuidado cirúrgico e médico não especificados;
Y62;-;Assepsia insuficiente durante a prestação de cuidados cirúrgicos e médicos;
Y620;-;Assepsia insuficiente durante intervenção cirúrgica;
Y621;-;Assepsia insuficiente durante infusão ou transfusão;
Y622;-;Assepsia insuficiente durante hemodiálise ou outras perfusões;
Y623;-;Assepsia insuficiente durante injeção ou vacinação (imunização);
Y624;-;Assepsia insuficiente durante exame endoscópico;
Y625;-;Assepsia insuficiente durante cateterismo cardíaco;
Y626;-;Assepsia insuficiente durante aspiração, punção ou outro tipo de cateterização;
Y628;-;Assepsia insuficiente durante a prestação de outro cuidado cirúrgico e médico;
Y629;-;Assepsia insuficiente durante a prestação de cuidado cirúrgico e médico não especificados;
Y63;-;Erros de dosagem durante a prestação de cuidados médicos e cirúrgicos;
Y630;-;Administração de quantidade excessiva de sangue ou de um outro líquido durante transfusão ou infusão;
Y631;-;Diluição incorreta de líquido usado durante a infusão;
Y632;-;Superdosagem de radiação administrada durante a terapia;
Y633;-;Exposição inadvertida de paciente a radiação durante a prestação de cuidado médico;
Y634;-;Erro de dosagem na terapia por eletrochoque ou choque insulínico;
Y635;-;Temperatura inadequada durante aplicação local ou curativo;
Y636;-;Não administração de droga, medicamento ou substância biológica necessária;
Y638;-;Erros de dosagem durante a prestação de outro cuidado médico e cirúrgico;
Y639;-;Erros de dosagem durante a prestação de cuidados médico e cirúrgico, não especificados;
Y64;-;Medicamentos ou substâncias biológicas contaminados;
Y640;-;Transfusão ou infusão de medicamento ou substância biológica contaminados;
Y641;-;Injeção ou vacinação com medicamento ou substância biológica contaminados;
Y648;-;Administração por outros meios de medicamento ou substância biológicas contaminados;
Y649;-;Medicamento e substância biológica contaminados, administrada por meios não especificados;
Y65;-;Outros acidentes durante a prestação de cuidados médicos e cirúrgicos;
Y650;-;Uso de sangue incompatível em transfusão;
Y651;-;Uso de líquido errado em infusão;
Y652;-;Falha de sutura ou de ligadura durante intervenção cirúrgica;
Y653;-;Cânula endotraqueal mal posicionada durante procedimento anestésico;
Y654;-;Falha na introdução ou na remoção de outras cânulas ou instrumentos;
Y655;-;Realização de uma operação inapropriada;
Y658;-;Outros acidentes especificados durante a prestação de cuidado médico e cirúrgico;
Y66;-;Não administração de cuidado médico e cirúrgico;
Y69;-;Acidente não especificado durante a prestação de cuidado médico e cirúrgico;
Y70;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos;
Y700;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y701;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y702;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y703;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y708;-;Dispositivos (aparelhos) de anestesiologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y71;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos;
Y710;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y711;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y712;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y713;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y718;-;Dispositivos (aparelhos) cardiovasculares, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y72;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos;
Y720;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y721;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y722;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y723;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y728;-;Dispositivos (aparelhos) utilizados em otorrinolaringologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y73;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos;
Y730;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y731;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y732;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y733;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y738;-;Dispositivos (aparelhos) usados em gastroenterologia e em urologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y74;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos;
Y740;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y741;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y742;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y743;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y748;-;Dispositivos (aparelhos) gerais de uso hospitalar ou pessoal, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y75;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos;
Y750;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y751;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y752;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y753;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y758;-;Dispositivos (aparelhos) utilizados em neurologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y76;-;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos;
Y760;F;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y761;F;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y762;F;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y763;F;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y768;F;Dispositivos (aparelhos) utilizados em obstetrícia e em ginecologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y77;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos;
Y770;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y771;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y772;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y773;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y778;-;Dispositivos (aparelhos) utilizados em oftalmologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y78;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos;
Y780;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y781;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y782;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y783;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y788;-;Dispositivos (aparelhos) utilizados em radiologia, associados a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y79;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos;
Y790;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y791;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y792;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y793;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y798;-;Dispositivos (aparelhos) ortopédicos, associado a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y80;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos;
Y800;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y801;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y802;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y803;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y808;-;Dispositivos (aparelhos) utilizados em medicina física (fisiatria), associado a incidentes adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y81;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos;
Y810;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y811;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y812;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - próteses e outros implantes, incluindo materiais e acessórios;
Y813;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y818;-;Dispositivos (aparelhos) utilizados em cirurgia geral ou cirurgia plástica, associados a incidente adversos - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y82;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados;
Y820;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) para fins diagnósticos ou de monitorização;
Y821;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) para fins terapêuticos (não-cirúrgicos) e aparelhagem de reabilitação;
Y822;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - próteses e outros implantes, incluindo materiais e acessórios;
Y823;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - instrumentos, materiais e aparelhos cirúrgicos (incluindo suturas);
Y828;-;Outros dispositivos (aparelhos) associados a incidentes adversos e os não especificados - dispositivos (aparelhos) diversos, inclusive combinações, não classificada em outra parte;
Y83;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica e por outros atos cirúrgicos, sem menção de acidente durante a intervenção;
Y830;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com transplante de todo o órgão, sem menção de acidente durante a intervenção;
Y831;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com implante de uma prótese interna, sem menção de acidente durante a intervenção;
Y832;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com anastomose, derivação ("bypass") ou enxerto, sem menção de acidente durante a intervenção;
Y833;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica com formação de estoma externo, sem menção de acidente durante a intervenção;
Y834;-;Reação anormal em paciente ou complicação tardia, causadas por outras cirurgias reparadoras, sem menção de acidente durante a intervenção;
Y835;-;Reação anormal em paciente ou complicação tardia, causadas por amputação de membro(s), sem menção de acidente durante a intervenção;
Y836;-;Reação anormal em paciente ou complicação tardia, causadas por remoção de um outro órgão (parcial) (total), sem menção de acidente durante a intervenção;
Y838;-;Reação anormal em paciente ou complicação tardia, causadas por outras intervenções ou procedimentos cirúrgicos, sem menção de acidente durante a intervenção;
Y839;-;Reação anormal em paciente ou complicação tardia, causadas por intervenção cirúrgica, não especificada, sem menção de acidente durante a intervenção;
Y84;-;Reação anormal em paciente ou complicação tardia, causadas por outros procedimentos médicos, sem menção de acidente durante o procedimento;
Y840;-;Reação anormal em paciente ou complicação tardia, causadas por cateterismo cardíaco, sem menção de acidente durante o procedimento;
Y841;-;Reação anormal em paciente ou complicação tardia, causadas por hemodiálise, sem menção de acidente durante o procedimento;
Y842;-;Reação anormal em paciente ou complicação tardia, causadas por procedimento radiológico e radioterapia, sem menção de acidente durante o procedimento;
Y843;-;Reação anormal em paciente ou complicação tardia, causadas por terapia por choque, sem menção de acidente durante o procedimento;
Y844;-;Reação anormal em paciente ou complicação tardia, causadas por aspiração de líquido, sem menção de acidente durante o procedimento;
Y845;-;Reação anormal em paciente ou complicação tardia, causadas por colocação de sonda gástrica ou duodenal, sem menção de acidente durante o procedimento;
Y846;-;Reação anormal em paciente ou complicação tardia, causadas por cateterismo urinário, sem menção de acidente durante o procedimento;
Y847;-;Reação anormal em paciente ou complicação tardia, causadas por amostra de sangue, sem menção de acidente durante o procedimento;
Y848;-;Reação anormal em paciente ou complicação tardia, causadas por outros procedimentos médicos, sem menção de acidente durante o procedimento;
Y849;-;Reação anormal em paciente ou complicação tardia, causadas por procedimento médico, não especificado, sem menção de acidente durante o procedimento;
Y85;-;Seqüelas de acidentes de transporte;
Y850;-;Seqüelas de um acidente de veículo a motor;
Y859;-;Seqüelas de outros acidentes de transporte e dos não especificados;
Y86;-;Seqüelas de outros acidentes;
Y87;-;Seqüelas de uma lesão autoprovocada intencionalmente, de agressão ou de um fato cuja intenção é indeterminada;
Y870;-;Seqüelas de lesões autoprovocadas intencionalmente;
Y871;-;Seqüelas de uma agressão;
Y872;-;Seqüelas de um fato cuja intenção é indeterminada;
Y88;-;Seqüelas de cuidado médico ou cirúrgico considerados como uma causa externa;
Y880;-;Seqüelas de efeitos adversos causados por drogas, medicamentos ou substâncias biológicas usados com finalidade terapêutica;
Y881;-;Seqüelas de acidentes durante a prestação de cuidado médico e cirúrgico;
Y882;-;Seqüelas de incidentes adversos associados com o uso de dispositivos (aparelhos) médicos durante atos diagnósticos ou terapêuticos;
Y883;-;Seqüelas de reação anormal em paciente ou complicação tardia causada por procedimento médico e cirúrgico sem menção de acidente durante o procedimento;
Y89;-;Seqüelas de outras causas externas;
Y890;-;Seqüelas de intervenção legal;
Y891;-;Seqüelas de operações de guerra;
Y899;-;Seqüelas de causa externa não especificada;
Y90;-;Evidência de alcoolismo determinada por taxas de alcoolemia;
Y900;-;Alcoolemia inferior a 20 mg/100 ml;
Y901;-;Alcoolemia de 20-39 mg/100ml;
Y902;-;Alcoolemia de 40-59 mg/100ml;
Y903;-;Alcoolemia de 60-79 mg/100ml;
Y904;-;Alcoolemia de 80-99 mg/100ml;
Y905;-;Alcoolemia de 100-119 mg/100ml;
Y906;-;Alcoolemia de 120-199 mg/100ml;
Y907;-;Alcoolemia de 200-239 mg/100ml;
Y908;-;Alcoolemia igual ou superior a 240 mg/100ml;
Y909;-;Presença de álcool no sangue, taxa não especificada;
Y91;-;Evidência de alcoolismo determinada pelo nível da intoxicação;
Y910;-;Intoxicação alcoólica leve;
Y911;-;Intoxicação alcoólica moderada;
Y912;-;Intoxicação alcoólica grave;
Y913;-;Intoxicação alcoólica muito grave;
Y919;-;Envolvimento com álcool não especificado de outra forma;
Y95;-;Circunstância relativa as condições nosocomiais (hospitalares);
Y96;-;Circunstância relativa às condições de trabalho;
Y97;-;Circunstâncias relativas a condições de poluição ambiental;
Y98;-;Circunstâncias relativas a condições do modo de vida;
Z00;-;Exame geral e investigação de pessoas sem queixas ou diagnóstico relatado;
Z000;-;Exame médico geral;
Z001;-;Exame de rotina de saúde da criança;
Z002;-;Exame no período de crescimento rápido na infância;
Z003;-;Exame do adolescente durante o crescimento na puberdade;
Z004;-;Exame psiquiátrico geral não classificado em outra parte;
Z005;-;Exame de doador potencial de órgão e tecido;
Z006;-;Exame para comparação ou de controle de normalidade num programa de investigação clínica;
Z008;-;Outros exames gerais;
Z01;-;Outros exames e investigações especiais de pessoas sem queixa ou diagnóstico relatado;
Z010;-;Exame dos olhos e da visão;
Z011;-;Exame dos ouvidos e da audição;
Z012;-;Exame dentário;
Z013;-;Exame da pressão arterial;
Z014;F;Exame ginecológico (geral) (de rotina);
Z015;-;Testes cutâneos de diagnóstico e sensibilização;
Z016;-;Exame radiológico não classificado em outra parte;
Z017;-;Exame de laboratório;
Z018;-;Outros exames especiais especificados;
Z019;-;Exame especial não especificado;
Z02;-;Exame médico e consulta com finalidades administrativas;
Z020;-;Exame para admissão a instituição educacional;
Z021;-;Exame pré-emprego (pré-admissional);
Z022;-;Exame para admissão em instituição residencial;
Z023;-;Exame para a incorporação nas forças armadas;
Z024;-;Exame para licença para a condução de veículos (carteira de motorista);
Z025;-;Exame para participação em esporte;
Z026;-;Exame para fins de seguro;
Z027;-;Obtenção de atestado médico;
Z028;-;Outros exames para propósitos administrativos;
Z029;-;Exame não especificado com finalidades administrativas;
Z03;-;Observação e avaliação médica por doenças e afecções suspeitas;
Z030;-;Observação por suspeita de tuberculose;
Z031;-;Observação por suspeita de neoplasia maligna;
